# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0,4.9,180.0,0,-3.0,0,0.0,0.0,0.0
 0.0895871533809639,2.0120387870763565,4.9,180.0,-0.2687614601428917,-3.0,0,0.0,0.0,0.0
 0.1268982362307573,2.0241547435377156,4.9,180.0,-0.3806947086922719,-3.0,0,0.0,0.0,0.0
 0.15566472996477435,2.036347262232509,4.9,180.0,-0.466994189894323,-2.999999999999999,0,0.0,0.0,0.0
 0.18002913839926254,2.0486157360091712,4.9,180.0,-0.5400874151977876,-2.9999999999999987,0,0.0,0.0,0.0
 0.20159291937984686,2.060959557716134,4.9,180.0,-0.6047787581395405,-3.0,0,0.0,0.0,0.0
 0.22117582779594325,2.073378120201831,4.9,180.0,-0.6635274833878296,-2.9999999999999973,0,0.0,0.0,0.0
 0.239263893800263,2.0858708163146953,4.9,180.0,-0.717791681400789,-3.0000000000000044,0,0.0,0.0,0.0
 0.25617316916903304,2.098437038903159,4.9,180.0,-0.7685195075070991,-2.9999999999999982,0,0.0,0.0,0.0
 0.2721227429128951,2.1110761808156564,4.9,180.0,-0.8163682287386853,-3.0,0,0.0,0.0,0.0
 0.28727180497526417,2.1237876349006193,4.9,180.0,-0.8618154149257924,-2.9999999999999964,0,0.0,0.0,0.0
 0.3017402790552181,2.1365707940064813,4.9,180.0,-0.9052208371656543,-3.000000000000004,0,0.0,0.0,0.0
 0.31562113467645064,2.1494250509816752,4.9,180.0,-0.9468634040293519,-3.0,0,0.0,0.0,0.0
 0.3289881443402222,2.1623497986746343,4.9,180.0,-0.9869644330206666,-3.0,0,0.0,0.0,0.0
 0.34190098950211856,2.1753444299337916,4.9,180.0,-1.0257029685063557,-3.0000000000000044,0,0.0,0.0,0.0
 0.35440874482023266,2.188408337607579,4.9,180.0,-1.063226234460698,-3.0,0,0.0,0.0,0.0
 0.36655232872850174,2.2015409145444313,4.9,180.0,-1.0996569861855052,-3.0,0,0.0,0.0,0.0
 0.37836627192248534,2.21474155359278,4.9,180.0,-1.1350988157674562,-3.000000000000014,0,0.0,0.0,0.0
 0.38988002222996687,2.228009647601059,4.9,180.0,-1.1696400666899007,-2.999999999999995,0,0.0,0.0,0.0
 0.4011189261866533,2.2413445894177007,4.9,180.0,-1.20335677855996,-2.999999999999995,0,0.0,0.0,0.0
 0.4121049800646581,2.2547457718911383,4.9,180.0,-1.2363149401939744,-2.999999999999995,0,0.0,0.0,0.0
 0.4228574132177457,2.268212587869805,4.9,180.0,-1.268572239653237,-2.99999999999999,0,0.0,0.0,0.0
 0.43339314730940953,2.2817444302021332,4.9,180.0,-1.3001794419282284,-2.9999999999999947,0,0.0,0.0,0.0
 0.443727162219125,2.2953406917365564,4.9,180.0,-1.3311814866573748,-2.9999999999999947,0,0.0,0.0,0.0
 0.45387279078431086,2.309000765321508,4.9,180.0,-1.3616183723529323,-2.999999999999989,0,0.0,0.0,0.0
 0.46384195857743066,2.32272404380542,4.9,180.0,-1.3915258757322915,-2.999999999999983,0,0.0,0.0,0.0
 0.4736453807345227,2.3365099200367263,4.9,180.0,-1.4209361422035676,-2.9999999999999885,0,0.0,0.0,0.0
 0.48329272486686536,2.350357786863859,4.9,180.0,-1.4498781746005955,-3.0000000000000058,0,0.0,0.0,0.0
 0.49279274692663805,2.364267037135252,4.9,180.0,-1.4783782407799135,-2.9999999999999942,0,0.0,0.0,0.0
 0.5021534053117884,2.3782370636993377,4.9,180.0,-1.5064602159353648,-3.0000000000000178,0,0.0,0.0,0.0
 0.5113819573173262,2.3922672594045493,4.9,180.0,-1.5341458719519783,-3.000000000000024,0,0.0,0.0,0.0
 0.5204850411550872,2.406357017099319,4.9,180.0,-1.5614551234652614,-3.0,0,0.0,0.0,0.0
 0.5294687460918296,2.4205057296320813,4.9,180.0,-1.5884062382754884,-2.9999999999999876,0,0.0,0.0,0.0
 0.5383386727400443,2.4347127898512686,4.9,180.0,-1.6150160182201325,-2.9999999999999876,0,0.0,0.0,0.0
 0.5470999851369727,2.4489775906053133,4.9,180.0,-1.6412999554109176,-3.0,0,0.0,0.0,0.0
 0.5557574559359801,2.463299524742649,4.9,180.0,-1.66727236780794,-3.0,0,0.0,0.0,0.0
 0.5643155057895118,2.4776779851117086,4.9,180.0,-1.6929465173685352,-3.000000000000013,0,0.0,0.0,0.0
 0.5727782378087378,2.492112364560924,4.9,180.0,-1.718334713426213,-2.9999999999999867,0,0.0,0.0,0.0
 0.5811494678300531,2.5066020559387305,4.9,180.0,-1.7434484034901587,-3.0,0,0.0,0.0,0.0
 0.5894327510941118,2.5211464520935594,4.9,180.0,-1.7682982532823348,-3.0,0,0.0,0.0,0.0
 0.597631405842455,2.5357449458738435,4.9,180.0,-1.7928942175273646,-3.0,0,0.0,0.0,0.0
 0.6057485342549425,2.5503969301280165,4.9,180.0,-1.817245602764827,-3.0,0,0.0,0.0,0.0
 0.6137870410842903,2.565101797704512,4.9,180.0,-1.8413611232528704,-3.0,0,0.0,0.0,0.0
 0.6217496502890114,2.5798589414517616,4.9,180.0,-1.8652489508670338,-3.0,0,0.0,0.0,0.0
 0.6296389199206159,2.5946677542181993,4.9,180.0,-1.8889167597618473,-2.999999999999986,0,0.0,0.0,0.0
 0.6374572554831985,2.6095276288522573,4.9,180.0,-1.912371766449595,-2.999999999999986,0,0.0,0.0,0.0
