# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0011332330356972,4.921661467254559,179.9922303661707,0,-3.0,0.021913001653273253,0.0,0.0,0.0
 0.08959096543997876,2.013173044557699,4.921659834587576,179.9922303661707,-0.2687728963199362,-2.9999999999999996,0.021913001653273253,0.0,-0.4063992488370998,0.0
 0.12690878127655963,2.025291990101674,4.921654983359537,179.97706443384646,-0.38072634382967885,-2.9999999999999996,0.021018727178023167,0.0,-0.5088418608550415,0.0
 0.15568366817329418,2.037489336134582,4.921646983729813,179.96242256685207,-0.4670510045198825,-3.000000000000001,0.020155236132049063,0.0,-0.579736161216524,0.0
 0.18005762927717575,2.0497643491233775,4.921635905857773,179.94829210020805,-0.5401728878315273,-3.000000000000002,0.019321078290486425,0.0,-0.6318307288567899,0.0
 0.20163180839458966,2.0621162955350187,4.921621819902786,179.9346608708918,-0.604895425183769,-3.0000000000000013,0.01851488164543645,0.0,-0.6708036483816809,0.0
 0.22122573267391832,2.0745444418364634,4.92160479602422,179.92151719499913,-0.663677198021755,-2.9999999999999973,0.017735346798002156,0.0,-0.6998720420183291,0.0
 0.23932525382330974,2.0870480544946677,4.921584904381444,179.90884984617273,-0.7179757614699293,-3.0000000000000013,0.016981246908545414,0.0,-0.7211036157646548,0.0
 0.2562462768797634,2.099626399976589,4.921562215133829,179.89664803526432,-0.7687388306392902,-2.999999999999992,0.01625141802046696,0.0,-0.7359366092181965,0.0
 0.27220776614426057,2.1122787447491844,4.921536798440741,179.88490139097692,-0.8166232984327816,-3.0,0.015544756226341584,0.0,-0.7454271970455846,0.0
 0.28736880301693196,2.1250043552794122,4.921508724461551,179.8735999417566,-0.8621064090507957,-2.9999999999999964,0.01486021533204689,0.0,-0.7503821937952088,0.0
 0.3018492150108043,2.137802498034228,4.921478063355629,179.8627340984376,-0.9055476450324127,-2.999999999999996,0.014196805078961882,0.0,-0.7514365710347055,0.0
 0.3157418852121304,2.150672439480589,4.921444885282343,179.85229463797899,-0.9472256556363909,-2.999999999999992,0.0135535823816331,0.0,-0.7491017953565627,0.0
 0.32912050757134753,2.1636134460854533,4.92140926040106,179.8422726879503,-0.9873615227140423,-3.000000000000004,0.01292965317764113,0.0,-0.7437975253702386,0.0
 0.34204469150562866,2.1766247843157775,4.921371258871154,179.83265971192256,-1.0261340745168857,-2.9999999999999956,0.012324167970367634,0.0,-0.7358732927627762,0.0
 0.35456344510452137,2.189705720638519,4.921330950851988,179.82344749549046,-1.0636903353135638,-3.0000000000000044,0.011736317946661858,0.0,-0.7256238139674621,0.0
 0.3667176248938439,2.2028555215206342,4.921288406502935,179.81462813319607,-1.1001528746815314,-3.0,0.011165337195478586,0.0,-0.7133001601318035,0.0
 0.3785417036805263,2.2160734534290816,4.921243695983362,179.80619401590414,-1.1356251110415787,-3.000000000000005,0.010610492305491865,0.0,-0.6991180538683502,0.0
 0.3900650749069912,2.229358782830817,4.9211968894526406,179.7981378190383,-1.1701952247209735,-3.000000000000005,0.010071088069558632,0.0,-0.6832642167534395,0.0
 0.40131303380492084,2.242710776192798,4.921148057070137,179.79045249121182,-1.2039391014147622,-2.9999999999999902,0.009546461551112133,0.0,-0.6659012612256271,0.0
 0.4123075280743491,2.256128699981982,4.921097268995222,179.78313124361125,-1.2369225842230471,-3.000000000000005,0.009035980723484362,0.0,-0.6471715725170182,0.0
 0.42306774093625266,2.2696118206653257,4.921044595387264,179.7761675397328,-1.2692032228087577,-3.0,0.008539044412093947,0.0,-0.6272003823720728,0.0
 0.43361055011297883,2.283159404709787,4.920990106405633,179.76955508578587,-1.3008316503389363,-3.0000000000000053,0.008055075670524173,0.0,-0.606098280255417,0.0
 0.44395089352299055,2.2967707185823216,4.920933872209696,179.7632878214278,-1.3318526805689714,-2.9999999999999947,0.007583528009850457,0.0,-0.5839632428695213,0.0
 0.45410206384069846,2.3104450287498888,4.920875962958824,179.75735991109016,-1.362306191522095,-2.9999999999999947,0.0071238771557161715,0.0,-0.5608823363229024,0.0
 0.46407594811553876,2.3241816016794434,4.920816448812386,179.7517657355759,-1.392227844346616,-3.0000000000000058,0.00667562326103835,0.0,-0.5369331097246289,0.0
 0.47388322446246883,2.337979703837944,4.920755399929749,179.74649988418898,-1.4216496733874062,-2.9999999999999942,0.006238288271015537,0.0,-0.5121847823732878,0.0
 0.48353352485229534,2.351838601692348,4.920692886470283,179.74155714718398,-1.4506005745568857,-3.0,0.005811415326553914,0.0,-0.4866992439308051,0.0
 0.49303557087007194,2.365757561709611,4.920628978593359,179.73693250857136,-1.4791067126102155,-3.0,0.005394567291669857,0.0,-0.4605319068505332,0.0
 0.5023972877246429,2.3797358503566914,4.920563746458344,179.73262113925693,-1.5071918631739283,-2.9999999999999942,0.00498732498040498,0.0,-0.4337324288138211,0.0
 0.5116259006148113,2.393772734100546,4.9204972602246055,179.7286183905735,-1.5348777018444337,-3.000000000000024,0.004589287078047465,0.0,-0.4063453496741043,0.0
 0.5207280166727468,2.4078674794081323,4.920429590051517,179.72491978804118,-1.5621840500182402,-2.999999999999988,0.004200071498735499,0.0,-0.37841063852336065,0.0
 0.5297096950332981,2.422019352746406,4.9203608060984445,179.72152102539772,-1.5891290850998943,-3.0000000000000124,0.0038193101121364228,0.0,-0.3499641523935743,0.0
